Year,Honours List,Order,Level,Award,Name,Citation,County
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Vincent BRADY ,"Lately Deputy Director, Department for Communities and Local Government.",West Sussex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jonathan BROWNING ,"Stabilisation Adviser, Helmand Province. For public service.",Herefordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Neil Alexander BRUCE ,"Executive Director and Chief Operating Officer, AMEC plc.  For services to Engineering.",Oxfordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Richard BRUNWIN ,"Lately Chief Executive Officer, Sir Oswald Stoll Foundation. For services to ex-Service Men and Women.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Melanie BRYAN ,"Founder, WhyNotChange. For services to Social Enterprise and Women's Enterprise in North West England.",Greater Manchester
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Peter Jennings BUCKLEY ,"Professor of International Business, University of Leeds.  For services to Higher Education, International Business and Research.",West Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter BUCKS ,"Non-Executive Director and Chair of Audit Committee, Ofwat. For services to Regulation.",Somerset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Councillor Mark BURNS-WILLIAMSON ,"Member, Wakefield Metropolitan District Council and West Yorkshire Police Authority. For services to the community in Castleford, West Yorkshire.",West Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Arthur Terrence David BUTLAND ,"Deputy Vice-Chancellor, Middlesex University.  For services to Higher Education.",Dorset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Sheena Catherine BYROM ,"Consultant Midwife, East Lancashire Hospitals NHS Trust.  For services to Nursing.",Lancashire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Orin CADOGAN-LEWIS ,"Co-Founder and Chief Executive, African Caribbean Leukaemia Trust.  For services to Healthcare.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Mary Antoinette CAMPBELL ,"Lately Principal, Michaelston Community College. For services to Education.",Newport
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Rachel CARR ,"Chief Executive Officer and Co-Founder, IntoUniversity. For services to Education.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Alan CATON ,"Detective Superintendent, Suffolk Constabulary.  For services to the Police.",Suffolk
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Neil CAVES ,"Prison Capacity Programme Manager, Ministry of Justice.",Bedfordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Barbara Evelyn CHALLINGER ,"Headteacher, Haslingden High School, Lancashire. For services to Education.",Lancashire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Richard Wedlake CHAMBERS ,"Lately Principal, Lambeth College.  For services to Further Education.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Ruth Margaret CHAMBERS ,"General Practitioner, Tunstall, Stoke on Trent.  For services to Primary Care.",Staffordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Councillor Michael CHATER ,"Lately Chairman, National Association of Local Councils. For services to Local Government.",West Sussex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Clive CHRISTIAN ,Designer.  For services to the Luxury Goods Industry.,Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Darren Christopher CLARKE ,For services to Golf.,Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Margaret Alexandra CLARKE ,"Chair, September 11 UK Families Support Group.  For services to Bereaved Families.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Carl Iwan CLOWES ,For services to the community in Anglesey.,Isle of Anglesey
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter Gerald COLLINGE ,"Chairman, Andrew Collinge Hairdressing. For services to the Hairdressing Industry.",Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Andrew Edward COLVER ,"Head of Democractic Services, Rushmoor Borough Council. For services to Local Government.",Hampshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Josephine Lilian CONNELL DL,"Vice President, Age UK. For services to Older People.",Hertfordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Joyce COOK ,"Chair, Level Playing Field (National Association of Disabled Supporters).  For services to Disability Sports.",Flintshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Alan John COOPER ,"Higher Technologist, Audio Visual Evidential Analysis, Metropolitan Police Service. For services to the Police.",Kent
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Rachel COOPER ,"Director, Lancaster Institute of Contemporary Arts and Professor of Design Management, University of Lancaster. For services to Education.",Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,The Reverend Ronald Geoffrey CORP ,Founder and Artistic Director of the New London Orchestra.  For services to Music.,Essex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David COTTERILL MBE,"Grade B2, Ministry of Defence",Kent
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Trudy Anne COUCHMAN ,"Grade B1, Ministry of Defence.",Cambridgeshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Alex Christine CRAWFORD ,"Special Correspondent, Sky News.  For services to Broadcast Journalism.",Berkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Martyn CRIBB ,City Challenge Adviser for the Black Country. For services to Education.,Shropshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Robert CROLL ,"Principal and Chief Executive, Derby College.  For services to Further Education.",Derbyshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Roy John CROUCH ,"Lately Whitehall Streetscape Project Manager, Cabinet Office.",Kent
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Nina CURLEY ,"Head, Private Office Correspondence Team, Department for Education.",Hampshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Samantha Louise DARBY ,"Policy Adviser, Domestic Violence, Home Office.",Kent
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Marcus DAVEY ,"Chief Executive and Artistic Director, The Roundhouse.  For services to Drama.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Lt Col Anthony James DAVIES MBE,"Lately Chief Executive, Union Jack Club and Chair, South Atlantic Medal Association. For services to the Armed Forces.",Kent
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Hugh DAVIES ,"Legal Adviser, Child Exploitation and Online Protection Centre. For services to Children and Young People.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gavin DAVIS ,"Lately Political Officer, Helmand Provincial Reconstruction Team, Department for International Development.",Essex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Geoffrey Mackenzie DAVISON ,"President, BREAK. For services to Children.",Durham
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William Wilson DENNISON ,"Chief Executive Officer, Dennison Commercials Ltd.  For services to Economic Development and to the community in Northern Ireland.",Antrim
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr George DERBYSHIRE ,"Lately Chief Executive, National Federation of Enterprise Agencies.  For services to Enterprise.",Bedfordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Amanda Jane DERRICK ,"Programme Director, Connect Digitally Programme, Department for Education. For services to Children and Families.",Hertfordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Alan DIAMOND ,Philanthropist. For voluntary and public service.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Janet Ann DIGBY-BAKER ,"Chief Executive, Time for Children Fostering Agency. For services to Children and Families.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James DOBSON ,"Managing Director, Dunbia.  For services to Business in Northern Ireland.",Tyrone
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Paul Charles Dominic DOHERTY ,"Headteacher, Trinity Catholic High School, Redbridge, London. For services to Education.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Martin Richard DOUGLAS ,"General Manager, Cargill UK.  For services to Industry in the North West.",Greater Manchester
