Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Padraig CANAVAN ,"Managing Director, Singularity Ltd.  For services to Business in Northern Ireland.",Londonderry
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Thomas CANNING ,"Headteacher, Tollgate Primary School, Newham, London.  For services to local and national Education.",London
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Adam CARR ,For services to Children Protection on the Internet.,London
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Rawson CARSON ,For services to Geography Education in Scotland.,Glasgow
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Barbara Rose CASTLE ,For services to Regeneration in Wales.,Mid Glamorgan
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Janti CHAMPANERI ,"Lately Senior Manager, Adult and Communities Directorate, Birmingham City Council.  For services to Local Government.",West Midlands
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Kailash CHAND MALHOTRA ,"General Medical Practitioner, Ashton-under-Lyne. For services to Healthcare.",Cheshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Utheshtra CHETTY ,"Lately Senior Consultant Surgeon, Edinburgh Breast Unit.  For services to Medicine.",Edinburgh
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Aileen Lori CHILTON ,"Senior Manager A, Reducing Re-Offending Policy Group, National Offender Management Service, Ministry of Justice.",West Midlands
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Edward CHORLTON ,"Lately Deputy Chief Executive, Devon County Council.  For services to Local Government.",Devon
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter Thomas CLAIDEN ,"Lately Principal Inspector of Air Accidents, Air Accidents Investigation Branch, Department for Transport.",Herefordshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Dan CLAYTON-JONES DL TD,For services to the Voluntary Sector in Wales.,Mid Glamorgan
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Henry CLEARY ,"Deputy Director, Housing and Growth Programmes Team, Department for Communities and Local Government.",London
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Brian CLEMENS ,Screenwriter.  For services to Broadcasting and to Drama.,Bedfordshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Alexander Jamieson CLUNESS ,For services to the community in the Shetland Isles.,Shetland
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Patricia Mary COLEMAN ,For services to Local Government and to the community in the East Midlands.,Derbyshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Alec COLES ,"Lately Director, Tyne and Wear Archives and Museums.  For services to Museums.",Australia
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Laura COLETTI ,"Manager, Violet Melchett Sure Start Children's Centre, Kensington, London.  For services to Children and Families.",London
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Prof Ian COLLIGAN ,"Lately Chairman, Board of Management, Dundee College.  For services to Further Education.",Dundee
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Paul Damian CONWAY ,"Senior Vice-President, Cargill Inc.  For services to the Agricultural Industry.",West Sussex
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Wendy COPE ,Poet.  For services to Literature.,Hampshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Romaine Henley COUSSEY ,"Senior Prosecutor, Crown Prosecution Service.",Kent
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Prof Brian Edward COX ,"Professor of Particle Physics and Royal Society University Research Fellow, University of Manchester.  For services to Science.",Greater Manchester
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Christopher John COX ,"Assistant Director Local Compliance, Individuals and Public Bodies, Cardiff, HM Revenue and Customs.",Mid Glamorgan
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Catherine Lynne CRAWFORD ,"Chief Executive, Metropolitan Police Authority.  For services to the Police.",Cambridgeshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Jill CRAWFORD ,For services to Midwifery and Nursing.,Buckinghamshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Fiona CRUICKSHANK ,"Director, SCM Pharma Ltd.  For services to Business in the North East.",Northumberland
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Barry CUNNINGHAM ,"Chief Publisher and Managing Director, Chicken House Books.  For services to the Publishing Industry.",Somerset
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Suzanne CUNNINGHAM ,"Consultant Midwife, Southampton University Hospital Trust and Bournemouth University.  For services to Midwifery.",Dorset
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Judith Mary DARMADY ,For services to Children's Well-Being Overseas.,Hampshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Angela DARNELL ,"Headteacher, Egglescliffe School, Stockton-on-Tees.  For services to Education.",Durham
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Prof Timothy DARVILL ,For services to Archaeology.,Dorset
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Elizabeth DAVIDSON ,For services to Conservation and Architectural Heritage in Scotland.,Glasgow
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Beverley Jane DAVIES ,"Chief Executive, Manchester Science Parks.  For services to Innovation.",Cheshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Arthur Stephen DAVIES ,"Lately President, National Farmers' Union, Cymru.  For services to the Agricultural Industry in Wales.",Dyfed
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Susan Elizabeth DAVIES ,"Policy and Technical Specialist, Business Tax, London, HM Revenue and Customs.",Cambridgeshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Colin DAWSON ,"Chief Executive, British Association of Leisure Parks, Piers and Attractions Ltd.  For services to the Tourist Industry.",Kent
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Jeanette Elizabeth DAWSON ,"Principal, Bishop Burton College, Beverley.  For services to Land-based Further and Higher Education.",East Riding of Yorkshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Stephen John Rodgers DAWSON ,For services to the Voluntary Sector.,Somerset
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John DEW ,"Principal Construction Project Manager, Welsh Assembly Government.",Gwent
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Miles DIBSDALL ,"Principal, New College Stamford, Lincolnshire.  For services to Further and Higher Education.",Lincolnshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Prof Anthony George DOR� ,"Vice-President for Global Exploration, Statoil.  For services to Geology.",Texas 77042
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John DUNNINGHAM ,For voluntary service to Tennis.,Berkshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William Robert DUNSTER ,For services to Sustainable Housing Design.,Surrey
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Joanna ELSON ,"Chief Executive, Money Advice Trust.  For services to People in Debt.",London
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Barry Raymond ENGLAND DL,For voluntary service to St John Ambulance.,Bristol
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Margaret Macdonald EVA ,"Headteacher, Bourne Community College, West Sussex.  For services to Education.",West Sussex
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Stephen Nicholas EVANS ,For services to the Samaritans.,Norfolk
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Robin Anthony EVE ,For services to the City of London Corporation.,Surrey
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Michael Geoffrey Shaun FARRELL ,For services to the Church of England.,Kent
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Barry FORRESTER ,"Lately Principal Recruitment Policy Adviser, Civil Service Commissioners, Cabinet Office.",Shropshire
Birthday,2010,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Steven Hamilton FREED ,"Grade B1, Ministry of Defence.",Bedfordshire
