New Year Honours List 2016,,,,,
Order,Level,Award,Name,Citation,County
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret Maureen MCADAM ,For services to Portadown Ladies' Choir and to Girl Guiding in County Armagh.,Armagh
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Sean MCCARTHY ,For voluntary service to the Poppy Appeal in London.,Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Angus Campbell MCCONNELL ,For voluntary service to Sport in Scotland.,Lanarkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary Jane MCFARLAND ,"For voluntary service to South West Acute Hospital and the community in Enniskillen, Northern Ireland.",Fermanagh
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony Joseph MCGEEHAN JP,"For services to the community in Greenisland, County Antrim.",Antrim
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Liam MCHUGH ,For services to the Cystic Fibrosis Trust.,Tyrone
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Samuel MCILWRATH ,"For services to the community in Comber, Northern Ireland.",Down
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Graham MCINNES ,For services to Church Music and the Wellingborough Talking Newspaper.,Northamptonshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary MCKINNEY ,For services to the community in the City and County of Londonderry.,Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Helen Clare MEEHAN ,"Lately Specialist Palliative Care Nurse, Heart of England NHS Foundation Trust.  For services to Palliative Care.",Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Frances Jane MEEHAN ,For voluntary service to Crime Prevention in Birmingham.,West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Sarfraz Alam MIAN ,"Chief Executive Officer, Neue Schule Limited.  For services to UK Trade.",North Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Christopher MILES ,"For services to the community in Packington, Leicestershire.",Leicestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Dorothy MITCHINSON ,"For services to community through the Linskill Community Centre, Tyne and Wear.",Tyne and Wear
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Kenneth Charles MONK ,"For services to the community in Ardingly, West Sussex.",West Sussex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret Jean MORGAN ,"Lately Co-Chair, The Ascot, Sunninghill and Sunningdale Neighbourhood Plan Delivery Group Committee. For services to the community in Berkshire.",Berkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Karin MORRIS ,For voluntary service to Tenovus Cancer Charity and to the community in Cardiff.,South Glamorgan
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Marny MOWATT ,"Lately Secretary, Orkney Agricultural Society.  For services to the Orkney County Show.",Orkney
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Robert Charles Henry MUDWAY ,"For services to the community in Brocton, Staffordshire.",Staffordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr William Theodore Cecil MULLEN ,For services to the Lough Neagh Rescue Service.,Armagh
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire, Sarah Jane MUNRO ,For services to Business and the community in Macclesfield particularly through the Treacle Market.,Cheshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul Anthony MYERS ,"Mayor, Midsomer Norton.  For services to the community.",Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Sybil Janet NAYLOR ,"For services to the community in Dronfield, Derbyshire.",Derbyshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Elizabeth Sharon Mary NEELY ,For services to People with Dementia and their Families through the Alzheimer's Society.,Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Minnie Florence NEWCOMBE ,"For services to the community in Barton Turf and Neatishead, Norfolk.",Norfolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Marilyn Winifred NOLAN ,"For voluntary service to the community in Newhaven, East Sussex.",East Sussex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Ian Robert NORTHCOTT ,"Lately Police Constable, West Midlands Police.  For services to the community particularly Homeless People in the West Midlands.",Worcestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Ronke OKE ,"Founder and Director, Emi & Ben Natural Skincare.  For services to Business and charity",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jean Margaret OLNEY ,"For services to the community in Mayfield, East Sussex.",East Sussex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Brian Thomas O'NEILL ,"Co-Chairman, 3rd Regiment Royal Horse Artillery Past and Present Members Association.  For voluntary service to Ex-Service Personnel.",Essex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Mary Theresa O'NEILL ,For charitable services in Glasgow.,Glasgow
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Rudolf OPPENHEIMER ,For services to Holocaust Education and Awareness.,London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Harold Sidney OSBORNE ,"For services to the community in Crowle, North Lincolnshire.",Lincolnshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Keith Lionel OTTYWILL ,"School Volunteer, Centre Academy East Anglia, Ipswich.  For services to Education.",Suffolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Noushabeh PAKPOUR-SAMARI ,"For services to the Ladies' Creative Centre and the community in Ealing, London.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Dennis William PARKER ,"For services to the community in Uttoxeter and Denstone, Staffordshire.",Staffordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Harry Aubrey PARKES ,"Designer and Campaigner, Bevin Boys Memorial.  For services to the Bevin Boys Commemoration.",Nottinghamshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary Freeman PARRY ,"Trustee, Wrexham Care Association.  For services to Elderly People in Wrexham.",Wrexham
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David Charles PAYNE ,"For services to Education and Scouting in Pinner, Middlesex.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Alison Jane PEAK ,"For services to the community in Gloucester, Gloucestershire.",Gloucestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Ernest Albert PEARCE ,"For charitable services through the Lions Club in Stowmarket and District and to the community in Bacton, Suffolk.",Suffolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Rosemary PEATY ,"For services to the community in Blakeney, Gloucestershire.",Gloucestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Gillian PENWELL ,"For services to Elderly and Bereaved People in Weymouth, Dorset.",Dorset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Ivor PERL ,For services to Holocaust Education.,Essex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Jane PETTIGREW ,For services to Tea Production and History.,London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Colin William PICKEN ,"Lately County Poppy Appeal Co-ordinator, Derbyshire.  For voluntary service to the Royal British Legion.",Derbyshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David Robert PIKE ,"Firefighter, Greater Manchester Fire and Rescue Service.  For services to the Fire and Rescue Service and the community in Greater Manchester.",Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Robert Godfrey PITHER ,"For services to the community in Pontesbury and the Shrewsbury Macular Support Group, Shropshire.",Shropshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Rev'd Canon David Michael POWER ,"The Reverend Canon, St Cuthbert's Church. For services to the community in Portsmouth.",Hampshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Basil Edward PRIEST ,"For voluntary service to Holme Towers Marie Curie Hospice, Penarth, Vale of Glamorgan.",Cardiff
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Deborah Ruth QUINN ,For services to Business and the community in Macclesfield particularly through the Treacle Market.,Cheshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Sajid RASHID ,"For services to the community and charitable fundraising in Burton-on-Trent, Staffordshire.",Staffordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Gurdev Singh RAYAT ,"For services to the community in Greenwich, London.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Violet Elizabeth RAZZELL ,"For services to Healthcare and the community in Perry, Cambridgeshire.",Cambridgeshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Colin Charles REA ,For services to Young People through the Scout Association.,Tyrone
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Brian Keith READER ,"Lately Surrey Area Footpath Secretary, The Ramblers.  For services to promoting the Rights of Way Network in Surrey.",Surrey
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Habib REHMAN ,For services to Business and Community Relations in Birmingham.,West Midlands
